PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,abv
-1.0949303430337487,1.7114768460676009,-1.9257883652725978,0.755725592120455,0.11206731225626637,0.11139375448800687,0.1588343571090545,0.3405667160472944,-0.07697303296148589,1.0368694006845542,7.17
-1.0949303430337487,1.7114768460676009,-1.9257883652725978,0.755725592120455,0.11206731225626637,0.11139375448800687,0.1588343571090545,0.3405667160472944,-0.07697303296148589,1.0368694006845542,7.16
-0.9603062990794243,1.56688061002664,-1.41736465957818,-0.07716041045483382,-0.7448318823787851,0.39179575684467055,-0.04920380106536503,0.397111105437189,-0.2725036544750341,0.4921972284303959,7.07
-1.203770569028038,1.5776593890819475,-1.1517896015638223,0.6564320690063306,-0.213278900258666,0.1782087467341577,-0.10978421097149087,0.9375060766606073,0.23668457927356312,0.3659449717351007,7.11
-1.159229067809657,2.19201200331364,-0.9992328475182479,-1.1626269149295454,1.2724648634319875,0.5840020773799042,-0.4932091756820684,-0.3967080358963512,-0.30365260500404756,0.912021693983278,7.01
-1.159229067809657,2.19201200331364,-0.9992328475182479,-1.1626269149295454,1.2724648634319875,0.5840020773799042,-0.4932091756820684,-0.3967080358963512,-0.30365260500404756,0.912021693983278,7.01
-1.203770569028038,1.5776593890819475,-1.1517896015638223,0.6564320690063306,-0.213278900258666,0.1782087467341577,-0.10978421097149087,0.9375060766606073,0.23668457927356312,0.3659449717351007,7.14
-1.2959549206811511,1.6393841448755564,-2.863024849300144,0.5343585837502038,0.6126333188030907,-0.8015837547621589,-0.863574444453878,1.465489621664848,0.9287548467668412,-0.3379113030387288,6.84
-1.317070505765456,1.0991474583763763,-1.327030739634729,-0.3767932358949848,-1.3758275193281326,-0.8828278853426805,-0.8363622305770557,-0.4822457439668921,0.12160487319986976,0.37444186526422,7.1
-1.317070505765456,1.0991474583763763,-1.327030739634729,-0.3767932358949848,-1.3758275193281326,-0.8828278853426805,-0.8363622305770557,-0.4822457439668921,0.12160487319986976,0.37444186526422,7.14
-0.9700789181839827,1.3875015780890794,-1.7757863278549548,0.18779199753410655,-0.40689865848911655,-0.17966335778311832,0.573672306877129,0.5456820587100568,0.6166249711711387,-0.21562055708094946,7.05
-1.1300561545729855,1.33270746652315,-1.4918222439450783,0.07819422627521135,-0.5812803482404652,-0.8156485590230093,0.9483516007181435,-0.5312843656771629,0.014935661548036636,0.08491086787183723,7.06
-1.0018443049057115,1.5144829295664557,-1.6728137473858709,0.21369758419890927,-0.8821790083518765,0.5259524975445009,0.10022463896100375,0.5500051951762521,0.19916641447487998,0.1945665444162502,7.16
-0.9582010741945733,1.5464500206877165,-1.7028806624687516,0.1141388856300681,-0.09150648584615746,0.14634577660843226,0.5014947321083588,0.2547228334176842,-0.47872726269460636,0.11788747748852357,7.06
-1.3664065380619412,1.8202680568293577,-2.4411510910666,0.5976692477305159,0.498416532617403,-0.7207911758739793,-0.04805160681942002,0.6400583986745944,0.3428851553227146,0.34101391207562465,7.11
-1.3664065380619412,1.8202680568293577,-2.4411510910666,0.5976692477305159,0.498416532617403,-0.7207911758739793,-0.04805160681942002,0.6400583986745944,0.3428851553227146,0.34101391207562465,7.09
-1.1252242132326897,1.4952620125960943,-1.834199594278205,0.1860383641028415,-0.1803307393793006,-0.47016843911295403,0.649798556961351,0.4045185685896883,0.2410036818174759,0.12830657526112488,7.12
-1.1422976605836834,2.0276877967460583,-1.1903716462720004,-1.3339918123599737,1.1313516152592111,0.4063179924657301,-0.5778685983181151,-0.22241285086947948,0.16718274324719712,0.360054684200338,7.16
-1.5488516307349618,1.0518105089530967,-1.4570607186040903,-0.15238162560413937,-2.044827500913631,-0.8961705153152041,-1.503882693036153,-0.2788763306441618,1.0392254160233139,-0.5343646300954197,7.26
-1.1422976605836834,2.0276877967460583,-1.1903716462720004,-1.3339918123599737,1.1313516152592111,0.4063179924657301,-0.5778685983181151,-0.22241285086947948,0.16718274324719712,0.360054684200338,7.16
-1.8446531205220003,1.8417366260426729,-0.3484680635097192,-0.918226433260061,-0.9405229842379123,-1.0527915318414405,1.3479386890097478,0.6662194648401365,-0.7540482460742305,0.3723683787247408,7.09
-1.2089970359431073,1.043564983958494,-1.9168954176124178,0.028301202239472193,-0.655591399619851,-1.0130874232250884,0.6032770821330495,0.1644923756071774,0.9391321346229383,-0.5077219506096651,7.13
-0.9208802722050996,0.8267213725925545,-1.2071407906973566,-0.6161928658363383,-1.0742242230010017,-0.5377470842303741,1.4815943928078752,0.24390664062706088,0.4652877918009576,-0.4059198668584738,7.23
-0.9208802722050996,0.8267213725925545,-1.2071407906973566,-0.6161928658363383,-1.0742242230010017,-0.5377470842303741,1.4815943928078752,0.24390664062706088,0.4652877918009576,-0.4059198668584738,7.24
-1.122199670640404,0.5830919216560593,-1.0421883197718864,-1.2597122463646917,-1.1407151847633765,-2.7526949252021042,2.6642903782059992,0.004156661405108274,1.3508588474882468,-2.2043799210524977,6.96
-2.8294625756013954,0.14206654103060978,0.4049747821515988,-1.0439943411020671,-4.463825462778049,-3.042616955682038,-5.7539062901206055,-1.7494781526227663,1.0868696484452944,-1.3619420801019595,7.13
-1.0695862519220505,1.498116376874267,-0.7873955248678294,-1.7929819564918645,0.6490469706774747,0.06135356107254371,0.5291489341579154,-0.1772027547678786,0.7185862221371372,-0.32469260175723286,7.18
-1.0695862519220505,1.498116376874267,-0.7873955248678294,-1.7929819564918645,0.6490469706774747,0.06135356107254371,0.5291489341579154,-0.1772027547678786,0.7185862221371372,-0.32469260175723286,7.05
-1.1487048848527606,1.2650588540803673,-1.7404213468363947,0.012469082969010175,-0.07737620011736657,-0.6401992284246617,0.6932506311681097,0.1346797523800978,0.010436874324625317,0.3067345595397496,7.19
-1.1487048848527606,1.2650588540803673,-1.7404213468363947,0.012469082969010175,-0.07737620011736657,-0.6401992284246617,0.6932506311681097,0.1346797523800978,0.010436874324625317,0.3067345595397496,7.23
-1.3318184273175666,1.6428955818863171,-1.0523081372772958,-1.4989616884027854,1.1271553877875673,-0.12007983170813431,0.18872565299557692,-0.3433900297877026,0.43797154912684266,-0.3661034564559872,7.18
-1.3318184273175666,1.6428955818863171,-1.0523081372772958,-1.4989616884027854,1.1271553877875673,-0.12007983170813431,0.18872565299557692,-0.3433900297877026,0.43797154912684266,-0.3661034564559872,7.16
-1.1557850989797274,1.6543049324347532,-2.1062162826709048,0.9160158139908977,0.38833931395789184,-0.3587737730556721,0.18201214328478346,-0.24190503294878224,-0.20376565547733508,1.7728829157515638,7.29
-1.3076106954998479,1.275588901822544,-2.4645200741917033,0.08316057152449513,0.14408544823445726,-1.2016367988578818,0.16249409003398818,1.4208858041502095,1.0023409993243362,-0.42422660981143095,6.94
-1.5257849514845527,1.8149727716902746,-1.7993725600497117,-1.125359775209075,1.556913228075499,-0.06135682475439187,-0.6072303175491699,0.6709186704623032,1.2217731135843328,-0.33100903372359247,7.0
-1.0020847879036727,0.9646181738321294,-1.527613179829399,-0.47424872764055176,-0.33291614265367125,-0.32857895200465365,0.6758943260565232,0.4405888653574606,-0.02464505983832007,0.4626741758474376,7.24
-1.0020847879036727,0.9646181738321294,-1.527613179829399,-0.47424872764055176,-0.33291614265367125,-0.32857895200465365,0.6758943260565232,0.4405888653574606,-0.02464505983832007,0.4626741758474376,7.2
-1.575914004830224,1.9060498904307475,-2.367805834285211,0.49007460180568285,0.8315830589666668,-1.9140517611325272,0.12291977649184334,-0.20010467327777212,-0.48571496800916963,0.537764583021827,6.86
-1.7319015280715022,2.084086164646555,-1.0872539368334029,-1.5923967384699411,1.826071172163799,-1.378509497718149,0.009337179249348794,-1.6476714812663193,-0.5541322258864686,1.2027366858091022,7.25
-1.3377343636191883,1.3684615479963922,-1.9665570486184918,-0.3785812119033346,-0.03667185547202308,-2.0639596056634915,-0.18485120945777223,-0.572629065211451,-0.5701724490413795,1.930600868349571,7.19
-1.7319015280715022,2.084086164646555,-1.0872539368334029,-1.5923967384699411,1.826071172163799,-1.378509497718149,0.009337179249348794,-1.6476714812663193,-0.5541322258864686,1.2027366858091022,7.26
-1.248433606413107,1.2871173699113208,-0.7868544032953874,-1.4655520721154143,0.6957267785456552,0.3798754328382321,0.420660382405541,-0.5448362387679753,0.6442899697255011,0.6673111627867386,7.16
-1.248433606413107,1.2871173699113208,-0.7868544032953874,-1.4655520721154143,0.6957267785456552,0.3798754328382321,0.420660382405541,-0.5448362387679753,0.6442899697255011,0.6673111627867386,7.15
-1.0768651892569707,0.9755401855515925,-1.8520061167589665,-1.1929290920118107,0.038449044181180135,-0.6564717323111954,0.0436540597512699,1.4402948056945173,-0.12398496892787414,-0.18197337438229966,7.06
-1.5687241270825192,1.0846728729033948,-1.6485881242540756,-1.2411188027170275,-4.42289624372102,-1.7767929263819657,-3.6334478446274403,-2.618877725872536,0.6913892085403501,0.4426751799132294,7.03
-1.2777892672776323,1.3376155076655827,-0.9485318048535435,-0.6649666769106416,0.37285164752023814,-0.001243125578894991,0.8993565972790873,-1.018054605378725,0.7813381814126354,0.7056027108893849,7.16
-1.2777892672776323,1.3376155076655827,-0.9485318048535435,-0.6649666769106416,0.37285164752023814,-0.001243125578894991,0.8993565972790873,-1.018054605378725,0.7813381814126354,0.7056027108893849,7.17
-1.3682970807242156,1.3127920402143751,-2.025014147193486,0.41052573052780533,-0.04627238660445881,-0.37433281966545917,0.8474445472465999,0.8252809906546181,0.6901850729574788,-0.18881534208517992,7.12
-1.2019598648098258,1.141064922798106,-1.4655606697127714,-0.42002185129112873,-1.545045342508708,-0.5519833516622727,-0.17990627509928891,-0.3990529470823806,0.30329457114691627,0.3287828588756633,7.06
-1.2019598648098258,1.141064922798106,-1.4655606697127714,-0.42002185129112873,-1.545045342508708,-0.5519833516622727,-0.17990627509928891,-0.3990529470823806,0.30329457114691627,0.3287828588756633,7.1
-1.1172541868727623,1.6008418520878078,-0.4427251267960166,-1.7928337084455315,0.8684141284955395,0.7203917289228152,0.43876004893285847,-0.7993583382220047,-0.6601390038749843,0.3832130546774838,6.9
-0.8347753167989513,0.7458071140379828,-1.483132544120765,0.7479283332655035,-1.312171682814129,0.6024453021403079,0.9563635451588347,0.2005991374615539,1.2630238689321591,-0.04310099399598769,7.04
-1.0644192258094496,0.8748165771905598,-0.741061497130258,-0.03926261421731709,-0.6019500082398623,-0.5395442775604461,0.6620820620916836,-0.3291398733452899,-0.17859168834021907,0.7967070012868142,7.12
-1.0644192258094496,0.8748165771905598,-0.741061497130258,-0.03926261421731709,-0.6019500082398623,-0.5395442775604461,0.6620820620916836,-0.3291398733452899,-0.17859168834021907,0.7967070012868142,7.12
-1.6954456605141288,1.4058550896562518,-3.1264481485317734,0.7396864474888841,0.8924626945734718,-1.866144945274108,-0.2885231302526507,1.3053783022955467,1.5227888524212891,-1.3378782948252854,6.89
-1.6092972582047647,0.7872559798667231,2.1221726002224095,-0.4901092937652197,1.4535157244191628,-0.8028585302636044,-0.6517674016665738,-0.19027583717350857,0.4971709257830167,0.09230582625668082,7.1
-1.6639164443608585,0.7958249806457668,2.0949960489596005,-0.5913584710710034,1.3317486149847602,-0.934651569402101,-0.5349873258383857,0.44922943883414485,0.8917961878132968,-0.29651241454131294,7.02
-1.6092972582047647,0.7872559798667231,2.1221726002224095,-0.4901092937652197,1.4535157244191628,-0.8028585302636044,-0.6517674016665738,-0.19027583717350857,0.4971709257830167,0.09230582625668082,7.05
-1.6860490298195356,0.24018045604026797,1.1932801412488738,0.8158973845094994,-0.4371250675348935,-2.242142922486879,-0.8143518925512676,0.2140983992409875,0.9024564598407845,0.5584820509223652,7.2
-1.6860490298195356,0.24018045604026797,1.1932801412488738,0.8158973845094994,-0.4371250675348935,-2.242142922486879,-0.8143518925512676,0.2140983992409875,0.9024564598407845,0.5584820509223652,7.17
-1.8902654711932625,0.787974967442632,1.9608268807301061,0.31387938299691365,1.450879152653125,-0.47329228856851696,-0.5067098731384864,-0.22505477671103655,0.892535178597648,0.319776720408204,7.15
-1.8902654711932625,0.787974967442632,1.9608268807301061,0.31387938299691365,1.450879152653125,-0.47329228856851696,-0.5067098731384864,-0.22505477671103655,0.892535178597648,0.319776720408204,7.2
-1.6177325065957044,0.2807723862514218,1.3057427005378217,1.1248072855777225,0.3743685569779347,-1.60460260732737,0.22170564646647004,0.5001240186830122,0.47178856933233676,-0.29476494842118617,7.03
-1.8270605041360863,1.0728536052438256,-0.5646421319878044,0.8518954705413976,0.9805570711282209,-2.41663413430328,-0.23261015618290057,0.8122898358741385,0.41785930561755874,-0.9681433067899505,6.97
-1.3680739338955596,0.7111107896694621,-0.235457809915433,0.39395297891597947,-0.34415407645432805,-0.7304824081658431,0.5012833222158773,0.21638893415238752,-0.02038018715570821,0.30725429941837107,7.12
-1.3680739338955596,0.7111107896694621,-0.235457809915433,0.39395297891597947,-0.34415407645432805,-0.7304824081658431,0.5012833222158773,0.21638893415238752,-0.02038018715570821,0.30725429941837107,7.14
-1.576585405125132,1.091883303941567,0.2982577595674806,-1.225461688057809,0.8204502894159503,0.31754416935033813,-0.28008598399131107,0.6349591729657753,0.7273032516788178,-1.0586998422162686,6.92
-1.358294051896238,0.8896279031504347,1.2168934514477028,-0.9207941181075489,0.10974821426501269,0.3330118990804386,1.1518794190196326,-1.1493865590128114,0.4359296754358083,-0.15881194325123385,6.94
-1.470740450016919,0.5836829770146043,-0.9687190716508493,0.5116702827175053,0.038040148361807795,-1.178559316535879,0.1614429361174849,1.0833588697646752,1.0498426719561345,-1.0345455261839263,7.07
-1.4950599460875649,0.87099053115602,0.3774136839807702,0.5347804735256281,-0.8913074449050005,0.196269842793366,0.9176986111262156,-0.10566717644755001,-0.5796382046023197,-0.12939512236995346,7.01
-1.470740450016919,0.5836829770146043,-0.9687190716508493,0.5116702827175053,0.038040148361807795,-1.178559316535879,0.1614429361174849,1.0833588697646752,1.0498426719561345,-1.0345455261839263,7.04
-1.1911969056073117,0.34280991455799037,0.27066563759901596,-1.078141226460878,-2.7456069657117532,-0.784004448531281,-1.3310645222460438,-0.5498138615856497,0.037725395598939226,0.2671170060040409,6.8
-1.6107365636413324,1.1428397179604495,0.7702694925187006,-1.1031662317357722,0.5165779029472825,0.023746196877648715,0.4491809697345225,-0.17499351837012328,0.5821914902372474,-0.2873265919489529,7.12
-1.6107365636413324,1.1428397179604495,0.7702694925187006,-1.1031662317357722,0.5165779029472825,0.023746196877648715,0.4491809697345225,-0.17499351837012328,0.5821914902372474,-0.2873265919489529,7.15
-1.0130955221823053,0.5818555868237137,1.2841243930398478,-1.556348075864071,-0.06345720479756298,1.1104256098915122,0.6074159485891927,0.07543701826749658,0.716597234772452,0.9716639306491611,7.03
-1.6914357703511993,0.7054136388228481,-0.3437603490504822,-0.035908292609631985,-0.15488474937667243,-1.5683595450542447,0.6994016094337308,1.1765762641030157,0.5897740010904006,-0.8987606943514592,6.97
-1.681978071338775,0.7207224071206736,-0.24056582186073205,0.1632961580805626,0.040247569664532856,-1.872450508120866,0.9024276646501754,0.15585178224801527,-0.04806602665638954,0.23530860295053116,6.76
-0.6517328470381107,-0.3230613184302019,0.7214809060405464,-2.4185103426541628,-1.290167344783634,-1.1404074096106445,0.8997261572774004,2.212187446658519,0.5879268654398976,3.5117201462169993,7.05
-0.6517328470381107,-0.3230613184302019,0.7214809060405464,-2.4185103426541628,-1.290167344783634,-1.1404074096106445,0.8997261572774004,2.212187446658519,0.5879268654398976,3.5117201462169993,7.12
-1.271652352125437,0.620622012507584,0.4588504644309226,-0.16421577051664707,-0.4641507528252858,-0.330431299565243,0.7986627778838258,-0.24910411360435794,-1.1497823020675562,0.9345324066294894,7.01
-1.5600136031515364,0.623395832149057,-0.19148461867979327,-0.37568229490333876,-0.012573400404206713,-0.9676703995493129,0.5934994537350868,0.8649132808925938,-0.4318540676501225,-0.5946944171270862,7.01
-1.258805040507381,0.5870078258138327,1.1670220714124553,-1.477673190821008,-0.06809096629905528,0.3251928459078503,0.807933807725192,-0.28401864592424875,0.7477736807645803,0.4230232474393952,7.05
-1.2429891944897569,0.7681256463511065,1.32822153683757,-1.5297648030651099,0.05474543527553959,1.1212033931501357,0.5190949960241251,0.02423795757903112,0.2171817594906636,0.6285342916447502,6.99
-1.5116311415104997,0.630575650248421,0.11008971607774622,0.2932641327483141,-0.42359169830336935,-0.6433373115234006,0.9922344371229289,-0.1824866712915726,-0.46730241041305676,0.13929792713634997,7.07
-1.5116311415104997,0.630575650248421,0.11008971607774622,0.2932641327483141,-0.42359169830336935,-0.6433373115234006,0.9922344371229289,-0.1824866712915726,-0.46730241041305676,0.13929792713634997,7.09
-1.441419165043622,0.5943294008266884,-0.07989595717616779,1.073982851675106,-0.14231206080648215,-0.05617714944971506,0.6852134104305628,-0.69022477670016,-0.5610019066774887,-1.4715826230394362,6.81
-1.0171023789083238,0.019003073844766672,-0.18053768300003892,0.8046879927361228,-0.5701376238626802,0.8701323598712514,0.22038724522339584,0.17558482556007882,0.33648777569328076,-1.2305743941046667,7.15
-1.0171023789083238,0.019003073844766672,-0.18053768300003892,0.8046879927361228,-0.5701376238626802,0.8701323598712514,0.22038724522339584,0.17558482556007882,0.33648777569328076,-1.2305743941046667,7.16
-2.016869220304621,2.061951475239737,-0.7689801538182641,3.1169521998219643,2.147457069326658,-0.9817137056903141,-0.4620419172596374,-4.040822672722958,-3.341207885852695,0.6109520809178788,7.07
-0.9705336856018207,0.2973797434465757,1.4235708417921538,-0.44669659064014217,-0.31452819511026,2.896347977365419,0.7888719366181725,-0.9999023746892438,1.016439332805109,-1.9450196580218935,6.99
-1.6466400983976435,1.2136584571295177,0.4462615947225071,0.6520781439281162,1.3998024961382516,1.3742560825594183,0.1658476941261276,-2.040195582348191,0.2374162995422342,-2.6165290266503196,7.06
-1.1128308398130429,0.1480366927002753,-0.044294817758541404,0.3257355265006057,-0.6699733199461557,0.839410831080849,0.28080113101089715,0.8922124595864607,0.21366151811087908,-0.23157090422142587,6.93
-0.8110157103881525,-0.2431293849147405,1.4753230195505656,-2.7920586301543993,-1.0979725555594917,1.8192269638425933,0.7082945109818729,2.4617000021089703,2.0263155735356926,0.5001976182953428,7.0
-2.387908971327876,1.8917359437520664,-1.424833979495703,0.9988862025907214,1.892900665162934,-2.9952609938146506,-0.5609470967443082,-0.055896630516042246,-1.2085223278422388,1.0584118761501036,7.16
-1.8294883834838298,1.1424485058077973,-1.1050227368954506,0.9929691559045078,0.891269306504083,-0.4610842828521432,0.11336504910532098,-1.8083691677294718,2.4180819691722806,0.919301642794834,7.18
-1.8294883834838298,1.1424485058077973,-1.1050227368954506,0.9929691559045078,0.891269306504083,-0.4610842828521432,0.11336504910532098,-1.8083691677294718,2.4180819691722806,0.919301642794834,7.16
-1.3717989231394176,0.6367054294995774,-0.9256564370614485,0.2683945422923435,-0.5836135059500179,-0.034181185877496925,0.5453780199241499,0.42354302287948814,0.23156631164978203,0.11108606643571281,6.99
-1.3717989231394176,0.6367054294995774,-0.9256564370614485,0.2683945422923435,-0.5836135059500179,-0.034181185877496925,0.5453780199241499,0.42354302287948814,0.23156631164978203,0.11108606643571281,7.03
-1.4377658584786868,0.8997787646303238,0.9333533918018387,-0.5264971327946606,0.3522405919197435,1.1690310945226872,0.39493721328217296,-0.8686482470936844,0.46286699023411315,-0.09775087451369603,7.07
-1.7710833357671887,1.1933899658871057,-1.2626722711817948,0.9297621650711746,0.1494986082244921,-1.0345002397185261,0.8531080687587278,-0.32654877956545153,-0.03812175971284462,-0.8438856041104477,6.96
-1.0531973713390774,0.6732284344130044,-0.4900024995356904,-0.1408221472820516,-0.9165390954610405,1.011621671095507,0.30822006416126857,0.6408564414017437,-0.27824550615380866,-0.22327095067371833,6.95
-1.5415187788671367,0.8380978906542152,-1.7567093832786875,0.5390123309685735,0.3198766671436535,-0.8540344837882464,-0.157625872122955,0.775175593506647,0.7196103676824543,-0.030607322288116304,7.01
-1.2673447033716991,0.8114561525983316,-0.17768843009024657,-1.2474481027953639,0.11830956611567778,0.33530223548374327,0.2573764761061502,0.1542719299158405,0.6342698028908663,-0.2867396685085184,7.03
-1.2673447033716991,0.8114561525983316,-0.17768843009024657,-1.2474481027953639,0.11830956611567778,0.33530223548374327,0.2573764761061502,0.1542719299158405,0.6342698028908663,-0.2867396685085184,7.02
-0.9555460457942405,0.28341553174621564,-0.36068760790560916,0.09876091696543093,-1.7773456361185087,1.8884723609073892,0.6082924487473236,1.0620292230407185,0.7503759654398323,-0.6973416309576329,6.98
-1.1344637551655765,0.6999728408243617,-0.420666464979335,-0.11052021553213907,-0.6366041383385729,-0.3999951851725999,0.8187914359111499,-0.5273388012196574,-0.7397424745936183,1.058030825773702,7.03
-1.5511849525711128,1.0184433494263214,-0.4013750458472061,0.7067896778124558,0.37199084875607236,-1.3920702756905354,0.2805708272418417,-0.7681252598809865,-0.9210585164938669,0.4367261526328128,6.92
-1.3488282833761134,0.08549962937457208,0.2999067208756642,0.14531502375567595,-1.1068023408535357,-0.07393208819926675,0.7583992531665859,1.5390736166552834,1.182352589920601,-0.4798270449330679,7.01
-1.3488282833761134,0.08549962937457208,0.2999067208756642,0.14531502375567595,-1.1068023408535357,-0.07393208819926675,0.7583992531665859,1.5390736166552834,1.182352589920601,-0.4798270449330679,7.01
-0.5385942180384219,0.19197468456815864,1.7453092887132002,-4.412114599482657,-0.6149158727648153,1.498855334903177,-0.3234862896314155,3.027602936500844,0.1970482025311354,-0.40209919546406786,6.75
-0.9284112029759651,-0.06587219559653694,0.3002090190918045,-0.5913079538853657,-1.582771405335839,0.6441335963919234,0.6060644609150669,1.776243345587518,0.9357737642568759,0.2870735989590509,6.72
-1.428239625812444,0.4036548853620832,0.19423517957797823,0.5721755456660705,-0.6174932165929927,0.01432027581861378,0.4025599704204237,0.7806973914604046,0.22548037881184277,-0.5874336908050298,6.95
-1.428239625812444,0.4036548853620832,0.19423517957797823,0.5721755456660705,-0.6174932165929927,0.01432027581861378,0.4025599704204237,0.7806973914604046,0.22548037881184277,-0.5874336908050298,6.92
